title,box_office,genres_IMDB,release_year,averageRating,numVotes,GPE_entities,GPE_US_frequencies,Percentage_american_culture
The Street with No Name,,"Action,Crime,Drama",1948.0,7.0,3423.0,"['America', 'America', 'America', 'Center City', 'Washington', 'Quantico', 'Virginia', 'Center City', 'Washington']","Counter({'Center City': 2, 'Washington': 2, 'Quantico': 1, 'Virginia': 1})",0.6666666666666666
The Cure,2588429.0,,1995.0,,,"['Stillwater', 'Minnesota', 'Stillwater']","Counter({'Stillwater': 2, 'Minnesota': 1})",1.0
Oliver the Eighth,,"Comedy,Family,Short",1934.0,7.3,1724.0,[],Counter(),0.0
How to Steal the World,,,1969.0,,,[],Counter(),0.0
Death Tunnel,,,2005.0,,,[],Counter(),0.0
The Treasure of the Sierra Madre,,"Adventure,Drama,Western",1948.0,8.2,134498.0,"['Tampico', 'the United States']",Counter({'Tampico': 1}),0.5
Bound by Honor,35000.0,,1993.0,,,"['Las Vegas', 'Nevada', 'East Los Angeles', 'Montana', 'California', 'East Los Angeles']","Counter({'Las Vegas': 1, 'Nevada': 1, 'Montana': 1, 'California': 1})",0.6666666666666666
Skull Heads,,,2009.0,,,"['Rome', 'Italy', 'Hollywood', 'Rome', 'Hollywood']","Counter({'Rome': 2, 'Hollywood': 2, 'Italy': 1})",1.0
The Night the Lights Went Out in Georgia,,,1981.0,,,"['Nashville', 'Nashville']",Counter({'Nashville': 2}),1.0
Jailhouse Rock,4000000.0,"Drama,Music,Musical",1957.0,6.5,10095.0,['New York'],Counter({'New York': 1}),1.0
Analog Days,,,2006.0,,,"['Newhall', 'California', 'Los Angeles']","Counter({'Newhall': 1, 'California': 1, 'Los Angeles': 1})",1.0
The Sword and the Rose,1000000.0,"Adventure,Drama,Family",1953.0,6.3,1039.0,"['France', 'Bristol', 'England', 'France', 'France', 'England', 'Suffolk']","Counter({'England': 2, 'Bristol': 1, 'Suffolk': 1})",0.5714285714285714
Ride the Wild Surf,1074000.0,"Comedy,Drama,Sport",1964.0,5.8,812.0,['Hawaii'],Counter({'Hawaii': 1}),1.0
Lord Love a Duck,,"Comedy,Drama,Romance",1966.0,6.3,1837.0,"['Hollywood', 'Hollywood']",Counter({'Hollywood': 2}),1.0
Prizzi's Honor,26657534.0,"Comedy,Crime,Drama",1985.0,6.7,27024.0,[],Counter(),0.0
Fingerprints,,,2007.0,,,"['Abilene', 'Texas', 'Emerald']","Counter({'Abilene': 1, 'Texas': 1})",0.6666666666666666
Old Dogs,96753696.0,"Comedy,Family",2009.0,5.3,39892.0,"['Tokyo', 'Tokyo', 'Tokyo', 'Vermont']",Counter({'Vermont': 1}),0.25
Hercules,252712101.0,"Action,Adventure,Animation",1997.0,7.3,261547.0,"['Thebes', 'Thebes', 'Thebes']",Counter({'Thebes': 3}),1.0
Valley of Angels,,,2008.0,,,"['the City of Angels', 'Chicago', 'Los Angeles']","Counter({'Chicago': 1, 'Los Angeles': 1})",0.6666666666666666
Still Green,,,2006.0,,,[],Counter(),0.0
Militia,,,2000.0,,,['US'],Counter(),0.0
You Only Live Once,628138.0,"Crime,Drama,Film-Noir",1937.0,7.2,7819.0,['Canada'],Counter({'Canada': 1}),1.0
Boy Slaves,,"Action,Adventure,Crime",1939.0,6.3,250.0,['U.S.'],Counter(),0.0
So This Is Love?,,,1928.0,,,[],Counter(),0.0
Strays,,"Crime,Drama",1997.0,5.5,1818.0,['New York City'],Counter(),0.0
Giant,35000000.0,"Drama,Western",1956.0,7.6,43018.0,"['Texas', 'Maryland', 'Texas', 'Texas', 'Switzerland']","Counter({'Texas': 3, 'Maryland': 1, 'Switzerland': 1})",1.0
Two Tars,,"Comedy,Family,Short",1928.0,7.2,1583.0,[],Counter(),0.0
The Square Jungle,1000000.0,"Drama,Film-Noir,Sport",1955.0,6.5,437.0,['San Francisco'],Counter({'San Francisco': 1}),1.0
The Whisperer in Darkness,,"Horror,Mystery,Sci-Fi",2011.0,6.5,3673.0,"['Yuggoth', 'Arkham']",Counter(),0.0
The Producers,947000.0,,1968.0,,,"['Rio de Janeiro', 'Rio', 'Germany']",Counter({'Rio': 1}),0.3333333333333333
Believe In Me,,,2005.0,,,['Oklahoma'],Counter({'Oklahoma': 1}),1.0
John Paul Jones,,"Action,Biography,History",1959.0,6.3,1489.0,"['Scotland', 'the West Indies', 'Tobago', 'Fredricksburg', 'Virginia', 'Bahamas', 'France', 'the British Isles', 'Russia']","Counter({'Scotland': 1, 'Virginia': 1, 'Russia': 1})",0.3333333333333333
Four Sons,,,1928.0,,,"['Bavaria', 'the United States', 'America', 'America']",Counter(),0.0
Pups,,,1999.0,,,[],Counter(),0.0
Anna Lucasta,,Drama,1958.0,6.8,736.0,"['San Diego', 'Los Angeles', 'Alabama', 'California', 'San Diego', 'Los Angeles', 'San Diego', 'San Diego', 'Brazil']","Counter({'San Diego': 4, 'Los Angeles': 2, 'Alabama': 1, 'California': 1, 'Brazil': 1})",1.0
Striptease,113309743.0,"Comedy,Crime,Drama",1996.0,4.6,48958.0,['Miami'],Counter({'Miami': 1}),1.0
Bloodfist IV: Die Trying,,,1992.0,,,[],Counter(),0.0
Coney Island,,,1917.0,,,['New York City'],Counter(),0.0
Scalps,,Horror,1983.0,3.9,1594.0,['California'],Counter({'California': 1}),1.0
What Price Hollywood?,571000.0,"Drama,Romance",1932.0,7.0,2724.0,['Paris'],Counter({'Paris': 1}),1.0
A Message to Gracias,,,1963.0,,,[],Counter(),0.0
Set It Off,41590886.0,,1996.0,,,"['Los Angeles', 'Mexico']","Counter({'Los Angeles': 1, 'Mexico': 1})",1.0
Cavalcade,3500000.0,,1933.0,,,['London'],Counter({'London': 1}),1.0
Kitty Kornered,,,1946.0,,,[],Counter(),0.0
I Want Someone to Eat Cheese With,194568.0,,2007.0,,,"['Second City', 'Chicago', 'Chicago', 'Chicago']",Counter({'Chicago': 3}),0.75
Flirting with Fate,,,1916.0,,,[],Counter(),0.0
Gnomes,,,1980.0,,,[],Counter(),0.0
Rio Grande,2250000.0,"Drama,Romance,Western",1950.0,7.0,18132.0,"['Rio Grande', 'Texas', 'Mexico', 'Bridesdale', 'Mexico', 'Mexico']","Counter({'Mexico': 3, 'Rio Grande': 1, 'Texas': 1})",0.8333333333333334
Trapeze,7500000.0,"Drama,Romance",1956.0,6.8,5382.0,[],Counter(),0.0
True Confession,,"Comedy,Crime",1937.0,6.6,1802.0,[],Counter(),0.0
Sweet Memories,,"Drama,Romance,Short",1911.0,5.3,78.0,[],Counter(),0.0
At the Circus,,"Comedy,Musical",1939.0,6.8,6541.0,[],Counter(),0.0
The Warrior Class,,,2004.0,,,[],Counter(),0.0
The Winter of Our Discontent,,,1983.0,,,[],Counter(),0.0
It's Only Money,,,1962.0,,,[],Counter(),0.0
Revenge of the Nerds II: Nerds in Paradise,30063289.0,,1987.0,,,"['Fort Lauderdale', 'Florida', 'Fort Lauderdale', 'Florida', 'Seminole']","Counter({'Fort Lauderdale': 2, 'Florida': 2, 'Seminole': 1})",1.0
Eat me!,,,2000.0,,,"['Washington, DC']",Counter(),0.0
God Grew Tired of Us,,,2006.0,,,"['the United States', 'Ethiopia', 'Kenya', 'United States', 'America', 'the United States', 'Kakuma']",Counter(),0.0
Blind Side,,,1993.0,,,"['Mexico', 'US']",Counter({'Mexico': 1}),0.5
The Gene Generation,,,2006.0,,,[],Counter(),0.0
Klondike,,"Adventure,Drama",1932.0,5.4,165.0,"['Alaska', 'States']",Counter({'Alaska': 1}),0.5
Against All Odds,21689062.0,,1984.0,,,"['Cozumel', 'Los Angeles']",Counter({'Los Angeles': 1}),0.5
The Mean Season,4300000.0,,1985.0,,,['Miami'],Counter({'Miami': 1}),1.0
Star Wars: Revelations,,,2005.0,,,['Coruscant'],Counter(),0.0
Porky in Wackyland,,,1938.0,,,['Wackyland'],Counter(),0.0
Hotline,,,1982.0,,,"['Reno', 'Reno']",Counter({'Reno': 2}),1.0
Rest Stop,,,2006.0,,,['California'],Counter({'California': 1}),1.0
Gonzales' Tamales,,,,,,[],Counter(),0.0
The Tune,,"Animation,Comedy,Fantasy",1992.0,6.9,1109.0,['Flooby Nooby'],Counter(),0.0
The Sweetest Thing,68696770.0,,2002.0,,,"['Summerset', 'Summerset']",Counter(),0.0
Shakedown,10068039.0,"Action,Crime,Drama",1988.0,6.0,4052.0,['Manhattan'],Counter({'Manhattan': 1}),1.0
Resurrection,,"Crime,Drama,Horror",1999.0,6.1,11353.0,['Chicago'],Counter({'Chicago': 1}),1.0
Christmas Cupid,,,2010.0,,,"['Los Angeles', 'California', 'Iowa']","Counter({'Los Angeles': 1, 'California': 1, 'Iowa': 1})",1.0
Portnoy's Complaint,,Comedy,1972.0,5.3,646.0,['New York City'],Counter(),0.0
Just Desserts,,,2004.0,,,[],Counter(),0.0
His and Hers,,Comedy,1997.0,5.2,158.0,[],Counter(),0.0
Next,76066841.0,,2007.0,,,"['Las Vegas', 'Las Vegas', 'Flagstaff', 'Arizona', 'Los Angeles', 'Arizona']","Counter({'Las Vegas': 2, 'Arizona': 2, 'Flagstaff': 1, 'Los Angeles': 1})",1.0
Body Politic,,,2009.0,,,"['Washington', 'Michigan', 'D.C.']","Counter({'Washington': 1, 'Michigan': 1})",0.6666666666666666
Beer for My Horses,,"Action,Comedy,Crime",2008.0,4.8,1970.0,[],Counter(),0.0
Teenagers from Outer Space,,"Horror,Sci-Fi,Thriller",1959.0,3.9,3929.0,[],Counter(),0.0
Gangs of the Dead,,,2006.0,,,"['Los Angeles', 'California', 'Los Angeles', 'Los Angeles']","Counter({'Los Angeles': 3, 'California': 1})",1.0
Paranormal Activity 4,91941891.0,"Horror,Mystery",2012.0,4.6,71319.0,[],Counter(),0.0
The Flying Mouse,,"Animation,Comedy,Family",1934.0,6.6,909.0,[],Counter(),0.0
Johnny Got His Gun,,"Drama,War",1971.0,7.8,18843.0,[],Counter(),0.0
Savage Weekend,,,1976.0,,,['New York City'],Counter(),0.0
Appaloosa,27641569.0,"Action,Crime,Drama",2008.0,6.7,65586.0,"['Appaloosa', 'New Mexico', 'Beauville', 'Appaloosa', 'Appaloosa', 'Mexico']","Counter({'New Mexico': 1, 'Mexico': 1})",0.3333333333333333
Small Sacrifices,,,1989.0,,,"['Springfield', 'Oregon']","Counter({'Springfield': 1, 'Oregon': 1})",1.0
Listen to Me,,"Drama,Romance",1989.0,5.3,1376.0,[],Counter(),0.0
Swiss Family Robinson,40000000.0,"Adventure,Family",1960.0,7.1,18597.0,"['New Guinea', 'Switzerland']",Counter({'Switzerland': 1}),0.5
Kiddie Kure,,"Comedy,Family,Short",1940.0,6.8,62.0,[],Counter(),0.0
Invasion of the Body Snatchers,3000000.0,"Drama,Horror,Sci-Fi",1956.0,7.7,56385.0,"['Santa Mira', 'California']",Counter({'California': 1}),0.5
Money Madness,,"Film-Noir,Mystery",1948.0,5.9,327.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Death by Dialogue,,Horror,1988.0,3.2,399.0,[],Counter(),0.0
A Match Made in Heaven,,,1997.0,,,[],Counter(),0.0
L.I.E.,1667192.0,,2001.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Sky Trooper,,,,,,[],Counter(),0.0
Annie Oakley,620000.0,"Biography,Drama,Western",1935.0,6.6,1927.0,"['Ohio', 'Cincinnati', 'New York City']","Counter({'Ohio': 1, 'Cincinnati': 1})",0.6666666666666666
Gulliver's Travels,237382724.0,,2010.0,,,"['New York City', 'Bermuda', 'Lilliput', 'Lilliput', 'Lilliput', 'Lilliput', 'the United States', 'Bermuda', 'Liliput', 'Brobdingnag', 'Lilliput', 'Brobdingnag', 'New York']",Counter({'New York': 1}),0.07692307692307693
Juwanna Mann,,"Comedy,Drama,Romance",2002.0,4.7,7214.0,[],Counter(),0.0
"History of the World, Part I",31672908.0,,1981.0,,,"['Las Vegas', 'Judea', 'France', 'Paris']","Counter({'Las Vegas': 1, 'Paris': 1})",0.5
The Thing with Two Heads,,,1972.0,,,[],Counter(),0.0
Bob and Larry's How to Draw!,,,2004.0,,,[],Counter(),0.0
Gang Related,5906773.0,,1997.0,,,['Renegade'],Counter(),0.0
The Mysterious Mr. Wong,,"Crime,Mystery",1934.0,4.7,893.0,['Keelat'],Counter(),0.0
Apocalypto,121654337.0,"Action,Adventure,Drama",2006.0,7.8,337386.0,[],Counter(),0.0
Eating Out 5: The Open Weekend,,,2011.0,,,['Palm Springs'],Counter({'Palm Springs': 1}),1.0
Hammy's Boomerang Adventure,,,2006.0,,,[],Counter(),0.0
Wild Bill,2167808.0,"Action,Biography,Drama",1995.0,5.8,8192.0,"['Deadwood', 'Dakota Territory']",Counter({'Deadwood': 1}),0.5
His Musical Career,,"Comedy,Short",1914.0,5.9,1183.0,[],Counter(),0.0
The One,72689126.0,,2001.0,,,[],Counter(),0.0
Soul Men,12082391.0,,2008.0,,,['Sweden'],Counter(),0.0
Chain of Fools,,"Comedy,Crime",2000.0,6.0,4399.0,[],Counter(),0.0
"Have Rocket, Will Travel",,,1959.0,,,[],Counter(),0.0
The Brain That Wouldn't Die,,,1962.0,,,[],Counter(),0.0
The Real Blonde,,"Comedy,Drama,Romance",1997.0,6.0,4397.0,[],Counter(),0.0
Group Marriage,,,1973.0,,,[],Counter(),0.0
Kiki,,,1931.0,,,[],Counter(),0.0
The Kid,110317580.0,,2000.0,,,[],Counter(),0.0
Revenge Quest,,,1995.0,,,[],Counter(),0.0
Guided Muscle,,,1955.0,,,[],Counter(),0.0
The Parent Trap II,,,1986.0,,,"['Tampa', 'Florida', 'New York City', 'New York', 'California', 'Tampa', 'New York City']","Counter({'Tampa': 2, 'Florida': 1, 'New York': 1, 'California': 1})",0.7142857142857143
Danielle Steel's A Perfect Stranger,,,1994.0,,,[],Counter(),0.0
Leprechaun,8556940.0,,1993.0,,,['Ireland'],Counter({'Ireland': 1}),1.0
A Perfect Couple,,"Comedy,Musical,Romance",1979.0,5.9,1024.0,[],Counter(),0.0
Choose Me,,"Comedy,Drama,Romance",1984.0,6.7,3138.0,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
This Is the Army,,,1943.0,,,"['France', 'France', 'the United States', 'Washington, D.C', 'Washington', 'D.C.']",Counter({'Washington': 1}),0.16666666666666666
Bedtime Worries,,"Comedy,Family,Short",1933.0,7.4,168.0,[],Counter(),0.0
Elektra Luxx,,,2010.0,,,[],Counter(),0.0
Woman by Woman: New Hope for the Villages of India,,,2001.0,,,"['India', 'Bihar', 'India', 'India']",Counter(),0.0
The California Kid,,,,,,"['Clarksburg', 'California']","Counter({'Clarksburg': 1, 'California': 1})",1.0
Johnny Guitar,2500000.0,"Drama,Western",1954.0,7.6,20264.0,"['Arizona', 'Vienna', 'California', 'Vienna', 'Vienna', 'Vienna', 'Vienna', 'Vienna', 'Vienna', 'Vienna', 'Vienna']","Counter({'Vienna': 9, 'Arizona': 1, 'California': 1})",1.0
The Narrows,,"Crime,Drama,Thriller",2008.0,6.1,1670.0,"['Brooklyn', 'Bay Ridge']",Counter({'Brooklyn': 1}),0.5
Kissin' Cousins,,,1964.0,,,"['Tennessee', 'Hollywood', 'California']","Counter({'Tennessee': 1, 'Hollywood': 1, 'California': 1})",1.0
The Mothman Prophecies,54639865.0,"Drama,Horror,Mystery",2002.0,6.4,86109.0,"['Richmond', 'Virginia', 'Point Pleasant', 'West Virginia', 'Denver', 'Denver', 'Washington', 'D.C.', 'Point Pleasant', 'Point Pleasant', 'Point Pleasant']","Counter({'Point Pleasant': 4, 'Denver': 2, 'Richmond': 1, 'Virginia': 1, 'West Virginia': 1, 'Washington': 1})",0.9090909090909091
My Own Love Song,,"Adventure,Comedy,Drama",2010.0,5.7,1864.0,"['Marysville', 'Kansas', 'Baton Rouge', 'Louisiana', 'New Orleans', 'Iowa', 'New Orleans', 'New Orleans', 'Baton Rouge', 'Baton Rouge', 'Kansas']","Counter({'Baton Rouge': 3, 'New Orleans': 3, 'Kansas': 2, 'Marysville': 1, 'Louisiana': 1, 'Iowa': 1})",1.0
Ain't She Tweet,,"Animation,Comedy,Family",1952.0,7.3,711.0,[],Counter(),0.0
Nice Girl?,,"Comedy,Drama,Musical",1941.0,6.6,397.0,['New York'],Counter({'New York': 1}),1.0
His Favourite Pastime,,,1914.0,,,[],Counter(),0.0
Stranger Inside,,,2000.0,,,[],Counter(),0.0
The Scarecrow,,,1920.0,,,[],Counter(),0.0
Stranger on the Third Floor,,"Crime,Drama,Film-Noir",1940.0,6.8,4748.0,[],Counter(),0.0
Tadpole,3200241.0,,2002.0,,,[],Counter(),0.0
I Love You Again,,"Comedy,Romance",1940.0,7.4,3899.0,['New York'],Counter({'New York': 1}),1.0
Clipped Wings,,"Comedy,Family",1953.0,6.2,326.0,[],Counter(),0.0
Men of the Fighting Lady,,"Drama,War",1954.0,6.2,706.0,[],Counter(),0.0
Madea's Witness Protection,65653242.0,"Comedy,Crime,Drama",2012.0,5.0,11514.0,"['New York City', 'Georgia', 'New York City', 'New York']","Counter({'Georgia': 1, 'New York': 1})",0.5
Halloween Night,,,2006.0,,,[],Counter(),0.0
Half-Cocked,,,1994.0,,,"['Louisville', 'KY']",Counter({'Louisville': 1}),0.5
John Carpenter's The Fog,21378000.0,,1980.0,,,"['Antonio Bay', 'California', 'Antonio Bay']",Counter({'California': 1}),0.3333333333333333
Nightbreed,8862354.0,,1990.0,,,"['Midian', 'Midian', 'Midian', 'Midian']",Counter(),0.0
The Walking Dead,,"Crime,Drama,Horror",1936.0,6.6,3224.0,[],Counter(),0.0
The Smiling Ghost,,"Comedy,Horror,Mystery",1941.0,6.4,859.0,"['Boston', 'Boston']",Counter({'Boston': 2}),1.0
Pure Luck,24941969.0,"Comedy,Crime,Mystery",1991.0,5.8,7847.0,"['Mexico', 'Mexico']",Counter({'Mexico': 2}),1.0
The Day Time Ended,,,1980.0,,,[],Counter(),0.0
Bridesmaids,288383523.0,Comedy,2011.0,6.8,313671.0,"['Milwaukee', 'Wisconsin', 'Chicago', 'Paris', 'Las Vegas', 'Casper', 'Wyoming', 'Milwaukee', 'Chicago', 'Paris', 'Vegas']","Counter({'Milwaukee': 2, 'Chicago': 2, 'Paris': 2, 'Wisconsin': 1, 'Las Vegas': 1, 'Casper': 1, 'Wyoming': 1})",0.9090909090909091
Why Do Fools Fall in Love,12461773.0,"Biography,Drama,Music",1998.0,6.4,4635.0,[],Counter(),0.0
The Rare Breed,,Western,1966.0,6.3,4085.0,['Texas'],Counter({'Texas': 1}),1.0
Desperate Cargo,,"Crime,Drama,Romance",1941.0,5.2,150.0,"['Miami', 'New York', 'America', 'New York']","Counter({'New York': 2, 'Miami': 1})",0.75
The Devil-Stone,,"Crime,Drama,Mystery",1917.0,7.3,23.0,[],Counter(),0.0
Apple Jack,,"Comedy,Drama,Short",2003.0,6.2,181.0,['the United States'],Counter(),0.0
The Oregon Trail,,,1939.0,,,['Oregon'],Counter({'Oregon': 1}),1.0
Moonstruck,156239800.0,"Comedy,Drama,Romance",1987.0,7.2,70819.0,"['Brooklyn Heights', 'New York', 'Sicily', 'Sicily', 'Sicily', 'Italy']","Counter({'New York': 1, 'Italy': 1})",0.3333333333333333
Frankie Go Boom,,,2012.0,,,[],Counter(),0.0
Private Parts,41230799.0,"Biography,Comedy,Drama",1997.0,6.9,39612.0,"['Briarcliff Manor', 'New York', 'Hartford', 'Connecticut', 'Hartford', 'Detroit', 'Michigan', 'Washington', 'D.C.', 'New York City']","Counter({'Hartford': 2, 'Briarcliff Manor': 1, 'New York': 1, 'Connecticut': 1, 'Detroit': 1, 'Michigan': 1, 'Washington': 1})",0.8
The Rundown,80916492.0,,2003.0,,,"['El Dorado', 'U.S.']",Counter({'El Dorado': 1}),0.5
Over the Hedge,336002996.0,"Adventure,Animation,Comedy",2006.0,6.7,193225.0,[],Counter(),0.0
Invasion of the Star Creatures,,"Comedy,Sci-Fi",1962.0,3.1,959.0,[],Counter(),0.0
George Washington Slept Here,,Comedy,1942.0,6.9,2008.0,[],Counter(),0.0
Adventures of Don Juan,5000000.0,"Action,Adventure,Romance",1948.0,7.0,3622.0,"['England', 'London', 'Madrid', 'London', 'Spain', 'England']","Counter({'England': 2, 'London': 2, 'Madrid': 1})",0.8333333333333334
Lottery Ticket,24719879.0,,2010.0,,,[],Counter(),0.0
Movement (R)evolution Africa,,,2007.0,,,[],Counter(),0.0
Yeti: Curse of the Snow Demon,,,2008.0,,,[],Counter(),0.0
The Grace Card,2430735.0,,2010.0,,,['Memphis'],Counter({'Memphis': 1}),1.0
Death Takes a Holiday,,"Drama,Fantasy,Romance",1934.0,6.9,2484.0,[],Counter(),0.0
Pleasures,,,1986.0,,,[],Counter(),0.0
Batman & Mr. Freeze: SubZero,,,1998.0,,,['Gotham City'],Counter(),0.0
The Last Day of Summer,,,2007.0,,,[],Counter(),0.0
Make Way for Tomorrow,,,1937.0,,,"['mdash', 'California', '&', 'mdash', 'California', 'California']",Counter({'California': 3}),0.5
Surviving Picasso,,"Biography,Drama,Romance",1996.0,6.3,7974.0,['Paris'],Counter({'Paris': 1}),1.0
Let the Devil Wear Black,,,1999.0,,,[],Counter(),0.0
The Halloween Tree,,,1993.0,,,"['Egypt', 'Mexico', 'Mexico']","Counter({'Mexico': 2, 'Egypt': 1})",1.0
A Date With Judy,,,1948.0,,,['Santa Barbara'],Counter({'Santa Barbara': 1}),1.0
Can't Be Heaven,,,2000.0,,,[],Counter(),0.0
Emanuel and the Truth about Fishes,,,2012.0,,,[],Counter(),0.0
Gas,,,2005.0,,,['Los Angeles'],Counter({'Los Angeles': 1}),1.0
Best Friends,,,1982.0,,,"['Hollywood', 'Los Angeles', 'Buffalo', 'New York', 'Virginia', 'California', 'Hollywood', 'Los Angeles']","Counter({'Hollywood': 2, 'Los Angeles': 2, 'Buffalo': 1, 'New York': 1, 'Virginia': 1, 'California': 1})",1.0
Zombies! Zombies! Zombies!,,,2007.0,,,['Dallas'],Counter({'Dallas': 1}),1.0
Ivanhoe,,"Adventure,Drama,Romance",1952.0,6.7,10480.0,"['England', 'Ivanhoe', 'Austria', 'England', 'Sheffield', 'York']","Counter({'England': 2, 'Ivanhoe': 1, 'Sheffield': 1, 'York': 1})",0.8333333333333334
Elvis Has Left the Building,,Comedy,2004.0,5.1,3028.0,['the United States'],Counter(),0.0
Goyband,,,2008.0,,,[],Counter(),0.0
Feeders,,,1996.0,,,['Alabama'],Counter({'Alabama': 1}),1.0
Anatomy of a Psycho,,"Crime,Drama,Thriller",1961.0,4.1,645.0,[],Counter(),0.0
The Blot,,,1921.0,,,[],Counter(),0.0
Strike Up the Band,3494000.0,"Comedy,Musical,Romance",1940.0,6.8,1967.0,"['Chicago', 'Chicago', 'Chicago', 'Chicago']",Counter({'Chicago': 4}),1.0
Dreamkiller,,,2010.0,,,[],Counter(),0.0
Black Water Transit,,"Crime,Drama",2009.0,6.8,323.0,['New Orleans'],Counter({'New Orleans': 1}),1.0
Even As IOU,,,,,,[],Counter(),0.0
Hands Up!,,,1926.0,,,[],Counter(),0.0
Census Taker,,,1984.0,,,[],Counter(),0.0
Cleopatra Jones,,,1973.0,,,"['Turkey', 'LA']","Counter({'Turkey': 1, 'LA': 1})",1.0
A Midsummer Night's Dream,16071990.0,"Comedy,Fantasy,Romance",1999.0,6.4,27390.0,['Italy'],Counter({'Italy': 1}),1.0
Fall from Grace,,,,,,[],Counter(),0.0
Three Coins in the Fountain,,"Drama,Romance",1954.0,6.2,3849.0,"['Rome', 'Rome', 'Rome', 'the United States', 'Venice', 'Venice', 'the United States', 'America', 'Venice', 'Venice', 'Rome', 'the United States', 'America', 'the United States']","Counter({'Rome': 4, 'Venice': 4})",0.5714285714285714
The Curse of the Living Corpse,,,1963.0,,,[],Counter(),0.0
Loverboy,3960327.0,Comedy,1989.0,6.1,8970.0,['Italy'],Counter({'Italy': 1}),1.0
Billy: The Early Years,347328.0,"Biography,Drama",2008.0,6.5,847.0,"['Charlotte', 'North Carolina', 'Los Angeles']","Counter({'Charlotte': 1, 'North Carolina': 1, 'Los Angeles': 1})",1.0
General Motors 50th Anniversary Show,,,1957.0,,,[],Counter(),0.0
Harry & Son,4864980.0,,1984.0,,,[],Counter(),0.0
House of D,388532.0,,2004.0,,,"['Paris', ""New York Women's House of Detention""]",Counter({'Paris': 1}),0.5
The Cameraman,,,1928.0,,,[],Counter(),0.0
Julie & Julia,129538392.0,"Biography,Drama,Romance",2009.0,7.0,130661.0,"['Queens', 'Paris']","Counter({'Queens': 1, 'Paris': 1})",1.0
Not Like Everyone Else,,,2006.0,,,[],Counter(),0.0
The Screwfly Solution,,,2006.0,,,"['Houston', 'Texas', 'Jacksonville', 'Florida', 'Washington', 'D.C.', 'Canada', 'Canada']","Counter({'Canada': 2, 'Houston': 1, 'Texas': 1, 'Jacksonville': 1, 'Florida': 1, 'Washington': 1})",0.875
Gridiron Gang,41480851.0,"Biography,Crime,Drama",2006.0,7.1,81695.0,"['Los Angeles', 'Compton']","Counter({'Los Angeles': 1, 'Compton': 1})",1.0
Broadcast News,67331309.0,,1987.0,,,[],Counter(),0.0
Haunts of the Very Rich,,,1972.0,,,[],Counter(),0.0
Recess: All Growed Down,,,2003.0,,,[],Counter(),0.0
After Hours,,"Comedy,Crime,Drama",1985.0,7.6,84878.0,['Paris'],Counter({'Paris': 1}),1.0
The River Wild,94216343.0,,1994.0,,,"['Boston', 'Idaho', 'Idaho']","Counter({'Idaho': 2, 'Boston': 1})",1.0
Twelve Miles Out,,Drama,1927.0,5.8,685.0,[],Counter(),0.0
A Night in the Life of Jimmy Reardon,,"Comedy,Drama,Romance",1988.0,5.5,3147.0,"['Chicago', 'Hawaii']","Counter({'Chicago': 1, 'Hawaii': 1})",1.0
Freud: The Secret Passion,,,1962.0,,,[],Counter(),0.0
Jimmy and Judy,,,2006.0,,,['Kentucky'],Counter({'Kentucky': 1}),1.0
Chili Weather,,,1963.0,,,[],Counter(),0.0
Sister Act,231605150.0,"Comedy,Family,Music",1992.0,6.5,111209.0,"['California', 'Reno', 'Nevada', 'San Francisco', 'San Francisco', 'Reno']","Counter({'Reno': 2, 'San Francisco': 2, 'California': 1, 'Nevada': 1})",1.0
East of Eden,5000000.0,,1955.0,,,"['California', 'Monterey', 'Salinas', 'Monterey', 'the United States']","Counter({'Monterey': 2, 'California': 1, 'Salinas': 1})",0.8
Winnie the Pooh: Springtime with Roo,,,2004.0,,,[],Counter(),0.0
The American,67876281.0,"Action,Crime,Drama",2010.0,6.3,103200.0,"['Sweden', 'Rome', 'Rome', 'Sweden', 'Abruzzo', 'Sweden', 'Sweden']",Counter({'Rome': 2}),0.2857142857142857
